dataset,model,signal,coverage,selective_accuracy,risk
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.8,0.5266754850088183,0.47332451499118167
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.75,0.5618532455315146,0.4381467544684854
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.7,0.6019148400100781,0.3980851599899219
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.65,0.648303934871099,0.35169606512890095
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.6,0.7022339800117577,0.29776601998824226
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.55,0.7456703014753047,0.25432969852469534
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.5,0.7474426807760141,0.25255731922398594
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.45,0.747257053291536,0.252742946708464
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.4,0.7455908289241623,0.2544091710758377
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.35,0.747103274559194,0.252896725440806
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.3,0.7519106407995297,0.24808935920047026
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.25,0.7574047954866009,0.2425952045133991
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.2,0.7451499118165785,0.2548500881834215
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.15,0.7626321974148061,0.23736780258519385
CADEC,Llama3-OpenBioLLM-8B,mapping_confidence,0.1,0.781305114638448,0.21869488536155202
CADEC,Llama3-OpenBioLLM-8B,random,1.0,0.42212030340448053,0.5778796965955195
CADEC,Llama3-OpenBioLLM-8B,random,0.95,0.42200148533234316,0.5779985146676568
CADEC,Llama3-OpenBioLLM-8B,random,0.9,0.4218204977464238,0.5781795022535763
CADEC,Llama3-OpenBioLLM-8B,random,0.85,0.42279518572317915,0.5772048142768209
CADEC,Llama3-OpenBioLLM-8B,random,0.8,0.4224096119929454,0.5775903880070545
CADEC,Llama3-OpenBioLLM-8B,random,0.75,0.42233066792097845,0.5776693320790216
CADEC,Llama3-OpenBioLLM-8B,random,0.7,0.42200806248425293,0.5779919375157471
CADEC,Llama3-OpenBioLLM-8B,random,0.65,0.4220352781546811,0.5779647218453189
CADEC,Llama3-OpenBioLLM-8B,random,0.6,0.42248677248677247,0.5775132275132275
CADEC,Llama3-OpenBioLLM-8B,random,0.55,0.42270686337395763,0.5772931366260423
CADEC,Llama3-OpenBioLLM-8B,random,0.5,0.422363315696649,0.577636684303351
CADEC,Llama3-OpenBioLLM-8B,random,0.45,0.4219043887147336,0.5780956112852664
CADEC,Llama3-OpenBioLLM-8B,random,0.4,0.42286155202821873,0.5771384479717813
CADEC,Llama3-OpenBioLLM-8B,random,0.35,0.42254408060453397,0.577455919395466
CADEC,Llama3-OpenBioLLM-8B,random,0.3,0.42281011169900057,0.5771898883009994
CADEC,Llama3-OpenBioLLM-8B,random,0.25,0.4227785613540197,0.5772214386459803
CADEC,Llama3-OpenBioLLM-8B,random,0.2,0.42477954144620805,0.5752204585537919
CADEC,Llama3-OpenBioLLM-8B,random,0.15,0.4262632197414806,0.5737367802585194
CADEC,Llama3-OpenBioLLM-8B,random,0.1,0.43201058201058207,0.5679894179894179
CADEC,Meta-Llama-3-8B-Instruct,combined,1.0,0.3656945510360706,0.6343054489639294
CADEC,Meta-Llama-3-8B-Instruct,combined,0.95,0.38449111470113084,0.6155088852988692
CADEC,Meta-Llama-3-8B-Instruct,combined,0.9,0.40503091025367727,0.5949690897463227
CADEC,Meta-Llama-3-8B-Instruct,combined,0.85,0.4276686978108779,0.5723313021891221
CADEC,Meta-Llama-3-8B-Instruct,combined,0.8,0.4529976019184652,0.5470023980815348
CADEC,Meta-Llama-3-8B-Instruct,combined,0.75,0.480685597339473,0.519314402660527
CADEC,Meta-Llama-3-8B-Instruct,combined,0.7,0.5078103590024664,0.4921896409975336
CADEC,Meta-Llama-3-8B-Instruct,combined,0.65,0.5469303423848878,0.4530696576151122
CADEC,Meta-Llama-3-8B-Instruct,combined,0.6,0.592071611253197,0.40792838874680304
CADEC,Meta-Llama-3-8B-Instruct,combined,0.55,0.6309731426578304,0.36902685734216956
CADEC,Meta-Llama-3-8B-Instruct,combined,0.5,0.6853415195702226,0.3146584804297774
CADEC,Meta-Llama-3-8B-Instruct,combined,0.45,0.726768968456948,0.27323103154305195
CADEC,Meta-Llama-3-8B-Instruct,combined,0.4,0.7290167865707434,0.2709832134292566
CADEC,Meta-Llama-3-8B-Instruct,combined,0.35,0.7265753424657534,0.2734246575342466
CADEC,Meta-Llama-3-8B-Instruct,combined,0.3,0.7301790281329923,0.2698209718670077
CADEC,Meta-Llama-3-8B-Instruct,combined,0.25,0.7375287797390637,0.2624712202609363
CADEC,Meta-Llama-3-8B-Instruct,combined,0.2,0.7459252157238735,0.2540747842761265
CADEC,Meta-Llama-3-8B-Instruct,combined,0.15,0.7301790281329923,0.2698209718670077
CADEC,Meta-Llama-3-8B-Instruct,combined,0.1,0.7528735632183908,0.24712643678160917
CADEC,Meta-Llama-3-8B-Instruct,entropy,1.0,0.3656945510360706,0.6343054489639294
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.95,0.38449111470113084,0.6155088852988692
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.9,0.40481773609038585,0.5951822639096142
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.85,0.4278943805010156,0.5721056194989844
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.8,0.4529976019184652,0.5470023980815348
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.75,0.47966231772831924,0.5203376822716808
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.7,0.5036996437380105,0.49630035626198954
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.65,0.505608028335301,0.49439197166469895
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.6,0.512468030690537,0.48753196930946296
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.55,0.5179630275549355,0.4820369724450645
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.5,0.5207214121258634,0.4792785878741366
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.45,0.5277067348678602,0.47229326513213976
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.4,0.5275779376498801,0.47242206235011985
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.35,0.5347945205479452,0.4652054794520548
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.3,0.5364450127877238,0.46355498721227617
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.25,0.5257099002302379,0.4742900997697621
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.2,0.5311601150527325,0.46883988494726747
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.15,0.5319693094629157,0.46803069053708435
CADEC,Meta-Llama-3-8B-Instruct,entropy,0.1,0.5383141762452107,0.4616858237547893
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,1.0,0.3656945510360706,0.6343054489639294
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.95,0.3848949919224556,0.6151050080775444
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.9,0.4063099552334257,0.5936900447665743
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.85,0.4296998420221169,0.570300157977883
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.8,0.4546762589928058,0.5453237410071943
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.75,0.47889485801995396,0.5211051419800461
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.7,0.5053439298437928,0.49465607015620716
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.65,0.5407319952774499,0.45926800472255014
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.6,0.5847186700767263,0.4152813299232737
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.55,0.6365538890826649,0.36344611091733514
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.5,0.6945510360706063,0.3054489639293937
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.45,0.731457800511509,0.268542199488491
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.4,0.7299760191846523,0.27002398081534773
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.35,0.7293150684931506,0.27068493150684936
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.3,0.7327365728900256,0.2672634271099744
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.25,0.7390636991557943,0.2609363008442057
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.2,0.7497603068072867,0.25023969319271333
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.15,0.7365728900255755,0.26342710997442453
CADEC,Meta-Llama-3-8B-Instruct,mapping_confidence,0.1,0.7547892720306514,0.24521072796934862
CADEC,Meta-Llama-3-8B-Instruct,random,1.0,0.3656945510360706,0.6343054489639294
CADEC,Meta-Llama-3-8B-Instruct,random,0.95,0.36532714054927307,0.6346728594507269
CADEC,Meta-Llama-3-8B-Instruct,random,0.9,0.3652952462161586,0.6347047537838414
CADEC,Meta-Llama-3-8B-Instruct,random,0.85,0.3653351387948544,0.6346648612051455
CADEC,Meta-Llama-3-8B-Instruct,random,0.8,0.3653237410071942,0.6346762589928058
CADEC,Meta-Llama-3-8B-Instruct,random,0.75,0.36560501407009466,0.6343949859299054
CADEC,Meta-Llama-3-8B-Instruct,random,0.7,0.3660317895313785,0.6339682104686215
CADEC,Meta-Llama-3-8B-Instruct,random,0.65,0.3662042502951594,0.6337957497048405
CADEC,Meta-Llama-3-8B-Instruct,random,0.6,0.3660645780051151,0.633935421994885
CADEC,Meta-Llama-3-8B-Instruct,random,0.55,0.3658353679804674,0.6341646320195327
CADEC,Meta-Llama-3-8B-Instruct,random,0.5,0.3654067536454336,0.6345932463545664
CADEC,Meta-Llama-3-8B-Instruct,random,0.45,0.36540920716112535,0.6345907928388747
CADEC,Meta-Llama-3-8B-Instruct,random,0.4,0.3655395683453237,0.6344604316546762
CADEC,Meta-Llama-3-8B-Instruct,random,0.35,0.3654794520547945,0.6345205479452055
CADEC,Meta-Llama-3-8B-Instruct,random,0.3,0.36422634271099746,0.6357736572890025
CADEC,Meta-Llama-3-8B-Instruct,random,0.25,0.3633921719109746,0.6366078280890254
CADEC,Meta-Llama-3-8B-Instruct,random,0.2,0.3641418983700863,0.6358581016299136
CADEC,Meta-Llama-3-8B-Instruct,random,0.15,0.3601023017902813,0.6398976982097186
CADEC,Meta-Llama-3-8B-Instruct,random,0.1,0.3604406130268199,0.6395593869731802
CADEC,Mistral-7B-Instruct-v0.1,combined,1.0,0.35700337298064977,0.6429966270193502
CADEC,Mistral-7B-Instruct-v0.1,combined,0.95,0.3718236173393124,0.6281763826606876
CADEC,Mistral-7B-Instruct-v0.1,combined,0.9,0.3861932938856016,0.6138067061143984
CADEC,Mistral-7B-Instruct-v0.1,combined,0.85,0.40091877218626015,0.5990812278137398
CADEC,Mistral-7B-Instruct-v0.1,combined,0.8,0.4102507211005103,0.5897492788994897
CADEC,Mistral-7B-Instruct-v0.1,combined,0.75,0.42792899408284024,0.5720710059171598
CADEC,Mistral-7B-Instruct-v0.1,combined,0.7,0.4368661257606491,0.5631338742393509
CADEC,Mistral-7B-Instruct-v0.1,combined,0.65,0.4456581103222283,0.5543418896777716
CADEC,Mistral-7B-Instruct-v0.1,combined,0.6,0.46420118343195266,0.5357988165680474
CADEC,Mistral-7B-Instruct-v0.1,combined,0.55,0.45563084866085835,0.5443691513391417
CADEC,Mistral-7B-Instruct-v0.1,combined,0.5,0.4597089101881434,0.5402910898118566
CADEC,Mistral-7B-Instruct-v0.1,combined,0.45,0.4765285996055227,0.5234714003944774
CADEC,Mistral-7B-Instruct-v0.1,combined,0.4,0.49778172138420584,0.5022182786157942
CADEC,Mistral-7B-Instruct-v0.1,combined,0.35,0.5390466531440162,0.46095334685598377
CADEC,Mistral-7B-Instruct-v0.1,combined,0.3,0.5893491124260355,0.4106508875739645
CADEC,Mistral-7B-Instruct-v0.1,combined,0.25,0.6330731014904187,0.36692689850958127
CADEC,Mistral-7B-Instruct-v0.1,combined,0.2,0.7338065661047027,0.26619343389529726
CADEC,Mistral-7B-Instruct-v0.1,combined,0.15,0.7644970414201183,0.23550295857988168
CADEC,Mistral-7B-Instruct-v0.1,combined,0.1,0.774822695035461,0.22517730496453903
CADEC,Mistral-7B-Instruct-v0.1,entropy,1.0,0.35700337298064977,0.6429966270193502
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.95,0.3716367713004484,0.6283632286995515
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.9,0.38461538461538464,0.6153846153846154
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.85,0.39590728753393195,0.604092712466068
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.8,0.40980696694031504,0.590193033059685
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.75,0.4234319526627219,0.5765680473372781
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.7,0.43331643002028397,0.566683569979716
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.65,0.4451119606772256,0.5548880393227744
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.6,0.4502958579881657,0.5497041420118343
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.55,0.45466279444982255,0.5453372055501775
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.5,0.4625488107916223,0.5374511892083778
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.45,0.463905325443787,0.536094674556213
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.4,0.46938775510204084,0.5306122448979591
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.35,0.4832657200811359,0.5167342799188641
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.3,0.48698224852071004,0.51301775147929
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.25,0.49751596877217885,0.5024840312278211
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.2,0.5004436557231589,0.49955634427684115
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.15,0.514792899408284,0.485207100591716
CADEC,Mistral-7B-Instruct-v0.1,entropy,0.1,0.5177304964539007,0.4822695035460993
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,1.0,0.35700337298064977,0.6429966270193502
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.95,0.3609865470852018,0.6390134529147982
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.9,0.36548323471400396,0.634516765285996
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.85,0.3664648152015034,0.6335351847984966
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.8,0.3734191258043044,0.6265808741956955
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.75,0.3850887573964497,0.6149112426035503
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.7,0.39426977687626774,0.6057302231237323
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.65,0.4109776078645549,0.5890223921354452
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.6,0.4275147928994083,0.5724852071005917
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.55,0.4527266860277509,0.5472733139722491
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.5,0.4827831025914093,0.5172168974085907
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.45,0.517948717948718,0.482051282051282
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.4,0.5394853593611357,0.46051464063886427
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.35,0.5953346855983773,0.4046653144016227
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.3,0.6751479289940828,0.3248520710059172
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.25,0.751596877217885,0.24840312278211496
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.2,0.7515527950310559,0.24844720496894412
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.15,0.7585798816568048,0.2414201183431952
CADEC,Mistral-7B-Instruct-v0.1,mapping_confidence,0.1,0.7588652482269503,0.24113475177304966
CADEC,Mistral-7B-Instruct-v0.1,random,1.0,0.35700337298064977,0.6429966270193502
CADEC,Mistral-7B-Instruct-v0.1,random,0.95,0.3570534379671152,0.6429465620328848
CADEC,Mistral-7B-Instruct-v0.1,random,0.9,0.35730769230769227,0.6426923076923077
CADEC,Mistral-7B-Instruct-v0.1,random,0.85,0.3574754646063896,0.6425245353936104
CADEC,Mistral-7B-Instruct-v0.1,random,0.8,0.3565675615708897,0.6434324384291104
CADEC,Mistral-7B-Instruct-v0.1,random,0.75,0.3569112426035503,0.6430887573964497
CADEC,Mistral-7B-Instruct-v0.1,random,0.7,0.35726419878296145,0.6427358012170385
CADEC,Mistral-7B-Instruct-v0.1,random,0.65,0.35681321682140904,0.6431867831785909
CADEC,Mistral-7B-Instruct-v0.1,random,0.6,0.35588757396449705,0.6441124260355029
CADEC,Mistral-7B-Instruct-v0.1,random,0.55,0.3563084866085834,0.6436915133914166
CADEC,Mistral-7B-Instruct-v0.1,random,0.5,0.35637202697905573,0.6436279730209442
CADEC,Mistral-7B-Instruct-v0.1,random,0.45,0.3569230769230769,0.6430769230769231
CADEC,Mistral-7B-Instruct-v0.1,random,0.4,0.35694321206743573,0.6430567879325643
CADEC,Mistral-7B-Instruct-v0.1,random,0.35,0.3560851926977688,0.6439148073022312
CADEC,Mistral-7B-Instruct-v0.1,random,0.3,0.35621301775147934,0.6437869822485207
CADEC,Mistral-7B-Instruct-v0.1,random,0.25,0.35677785663591194,0.6432221433640881
CADEC,Mistral-7B-Instruct-v0.1,random,0.2,0.35896184560780836,0.6410381543921917
CADEC,Mistral-7B-Instruct-v0.1,random,0.15,0.3586390532544379,0.6413609467455621
CADEC,Mistral-7B-Instruct-v0.1,random,0.1,0.361968085106383,0.638031914893617
CADEC,PubMedBERT,combined,1.0,0.40818486505556534,0.5918151349444347
CADEC,PubMedBERT,combined,0.95,0.4296323802450798,0.5703676197549201
CADEC,PubMedBERT,combined,0.9,0.4532627865961199,0.5467372134038802
CADEC,PubMedBERT,combined,0.85,0.4797675866362316,0.5202324133637684
CADEC,PubMedBERT,combined,0.8,0.5092592592592593,0.4907407407407407
CADEC,PubMedBERT,combined,0.75,0.5397460018814676,0.4602539981185324
CADEC,PubMedBERT,combined,0.7,0.5742000503905266,0.4257999496094734
CADEC,PubMedBERT,combined,0.65,0.6146540027137042,0.3853459972862958
CADEC,PubMedBERT,combined,0.6,0.6590241034685479,0.3409758965314521
CADEC,PubMedBERT,combined,0.55,0.7004490057729313,0.29955099422706866
CADEC,PubMedBERT,combined,0.5,0.7167548500881834,0.2832451499118166
CADEC,PubMedBERT,combined,0.45,0.737460815047022,0.262539184952978
CADEC,PubMedBERT,combined,0.4,0.7495590828924162,0.25044091710758376
CADEC,PubMedBERT,combined,0.35,0.7516372795969773,0.24836272040302265
CADEC,PubMedBERT,combined,0.3,0.7577895355673133,0.24221046443268668
CADEC,PubMedBERT,combined,0.25,0.7538787023977433,0.24612129760225665
CADEC,PubMedBERT,combined,0.2,0.763668430335097,0.23633156966490299
CADEC,PubMedBERT,combined,0.15,0.7732079905992949,0.2267920094007051
CADEC,PubMedBERT,combined,0.1,0.7795414462081128,0.22045855379188717
CADEC,PubMedBERT,entropy,1.0,0.40818486505556534,0.5918151349444347
CADEC,PubMedBERT,entropy,0.95,0.4296323802450798,0.5703676197549201
CADEC,PubMedBERT,entropy,0.9,0.4534587497550461,0.5465412502449539
CADEC,PubMedBERT,entropy,0.85,0.4797675866362316,0.5202324133637684
CADEC,PubMedBERT,entropy,0.8,0.5088183421516755,0.49118165784832446
CADEC,PubMedBERT,entropy,0.75,0.5397460018814676,0.4602539981185324
CADEC,PubMedBERT,entropy,0.7,0.5739480977576216,0.42605190224237843
CADEC,PubMedBERT,entropy,0.65,0.6138398914518317,0.3861601085481683
CADEC,PubMedBERT,entropy,0.6,0.6434450323339213,0.35655496766607875
CADEC,PubMedBERT,entropy,0.55,0.6484926234765875,0.35150737652341246
CADEC,PubMedBERT,entropy,0.5,0.6518518518518519,0.3481481481481481
CADEC,PubMedBERT,entropy,0.45,0.6504702194357367,0.3495297805642633
CADEC,PubMedBERT,entropy,0.4,0.6574074074074074,0.34259259259259256
CADEC,PubMedBERT,entropy,0.35,0.6594458438287154,0.3405541561712846
CADEC,PubMedBERT,entropy,0.3,0.6654908877131099,0.33450911228689006
CADEC,PubMedBERT,entropy,0.25,0.6650211565585331,0.3349788434414669
CADEC,PubMedBERT,entropy,0.2,0.6578483245149912,0.3421516754850088
CADEC,PubMedBERT,entropy,0.15,0.6686251468860165,0.3313748531139835
CADEC,PubMedBERT,entropy,0.1,0.6790123456790124,0.32098765432098764
CADEC,PubMedBERT,mapping_confidence,1.0,0.40818486505556534,0.5918151349444347
CADEC,PubMedBERT,mapping_confidence,0.95,0.4296323802450798,0.5703676197549201
CADEC,PubMedBERT,mapping_confidence,0.9,0.44875563394081913,0.5512443660591808
CADEC,PubMedBERT,mapping_confidence,0.85,0.4706370616310438,0.5293629383689562
CADEC,PubMedBERT,mapping_confidence,0.8,0.49757495590828926,0.5024250440917107
CADEC,PubMedBERT,mapping_confidence,0.75,0.5268109125117592,0.47318908748824084
CADEC,PubMedBERT,mapping_confidence,0.7,0.5515243134290754,0.4484756865709246
CADEC,PubMedBERT,mapping_confidence,0.65,0.5674355495251018,0.4325644504748982
CADEC,PubMedBERT,mapping_confidence,0.6,0.5949441504997061,0.40505584950029394
CADEC,PubMedBERT,mapping_confidence,0.55,0.6250801796023092,0.3749198203976908
CADEC,PubMedBERT,mapping_confidence,0.5,0.6462081128747795,0.35379188712522047
CADEC,PubMedBERT,mapping_confidence,0.45,0.6806426332288401,0.3193573667711599
CADEC,PubMedBERT,mapping_confidence,0.4,0.6865079365079365,0.3134920634920635
CADEC,PubMedBERT,mapping_confidence,0.35,0.7073047858942065,0.29269521410579347
CADEC,PubMedBERT,mapping_confidence,0.3,0.7166372721928278,0.2833627278071722
CADEC,PubMedBERT,mapping_confidence,0.25,0.7270803949224259,0.27291960507757407
CADEC,PubMedBERT,mapping_confidence,0.2,0.7372134038800705,0.2627865961199295
CADEC,PubMedBERT,mapping_confidence,0.15,0.7473560517038778,0.25264394829612224
CADEC,PubMedBERT,mapping_confidence,0.1,0.7760141093474426,0.22398589065255736
CADEC,PubMedBERT,random,1.0,0.4081848650555654,0.5918151349444346
CADEC,PubMedBERT,random,0.95,0.40835499443000367,0.5916450055699963
CADEC,PubMedBERT,random,0.9,0.40863217715069566,0.5913678228493043
CADEC,PubMedBERT,random,0.85,0.4083419796638307,0.5916580203361693
CADEC,PubMedBERT,random,0.8,0.40832231040564376,0.5916776895943563
CADEC,PubMedBERT,random,0.75,0.4082314205079962,0.5917685794920038
CADEC,PubMedBERT,random,0.7,0.4083774250440917,0.5916225749559083
CADEC,PubMedBERT,random,0.65,0.40765264586160105,0.592347354138399
CADEC,PubMedBERT,random,0.6,0.40667254556143445,0.5933274544385656
CADEC,PubMedBERT,random,0.55,0.4060615779345735,0.5939384220654265
CADEC,PubMedBERT,random,0.5,0.4050440917107583,0.5949559082892417
CADEC,PubMedBERT,random,0.45,0.4068769592476489,0.5931230407523511
CADEC,PubMedBERT,random,0.4,0.4064373897707231,0.5935626102292769
CADEC,PubMedBERT,random,0.35,0.4057934508816121,0.5942065491183879
CADEC,PubMedBERT,random,0.3,0.4063198118753674,0.5936801881246325
CADEC,PubMedBERT,random,0.25,0.4076163610719322,0.5923836389280678
CADEC,PubMedBERT,random,0.2,0.40842151675485006,0.5915784832451499
CADEC,PubMedBERT,random,0.15,0.4065804935370152,0.5934195064629848
CADEC,PubMedBERT,random,0.1,0.4089947089947089,0.5910052910052911
